order_details_id	order_id	order_date	order_time	order_datetime	item_id	item_name	category	price	price_range
3061	1352	2023-01-23	16:12:21	2023-01-23 16:12:21	113	Edamame	Asian	5.00	Under $10
3062	1352	2023-01-23	16:12:21	2023-01-23 16:12:21	131	Chicken Parmesan	Italian	17.95	$10 or more
3063	1353	2023-01-23	16:21:26	2023-01-23 16:21:26	101	Hamburger	American	12.95	$10 or more
3064	1353	2023-01-23	16:21:26	2023-01-23 16:21:26	108	Tofu Pad Thai	Asian	14.50	$10 or more
3065	1354	2023-01-23	16:22:21	2023-01-23 16:22:21	129	Mushroom Ravioli	Italian	15.50	$10 or more
3066	1355	2023-01-23	16:30:25	2023-01-23 16:30:25	109	Korean Beef Bowl	Asian	17.95	$10 or more
3067	1355	2023-01-23	16:30:25	2023-01-23 16:30:25	113	Edamame	Asian	5.00	Under $10
3068	1356	2023-01-23	17:11:00	2023-01-23 17:11:00	120	Steak Torta	Mexican	13.95	$10 or more
3069	1356	2023-01-23	17:11:00	2023-01-23 17:11:00	122	Chips & Salsa	Mexican	7.00	Under $10
3070	1357	2023-01-23	17:17:58	2023-01-23 17:17:58	107	Orange Chicken	Asian	16.50	$10 or more
3071	1357	2023-01-23	17:17:58	2023-01-23 17:17:58	122	Chips & Salsa	Mexican	7.00	Under $10
3072	1358	2023-01-23	17:24:07	2023-01-23 17:24:07	102	Cheeseburger	American	13.95	$10 or more
3073	1359	2023-01-23	17:31:29	2023-01-23 17:31:29	118	Steak Burrito	Mexican	14.95	$10 or more
3074	1360	2023-01-23	17:33:33	2023-01-23 17:33:33	105	Mac & Cheese	American	7.00	Under $10
3075	1361	2023-01-23	17:46:31	2023-01-23 17:46:31	113	Edamame	Asian	5.00	Under $10
3076	1361	2023-01-23	17:46:31	2023-01-23 17:46:31	131	Chicken Parmesan	Italian	17.95	$10 or more
3077	1362	2023-01-23	17:46:43	2023-01-23 17:46:43	101	Hamburger	American	12.95	$10 or more
3078	1362	2023-01-23	17:46:43	2023-01-23 17:46:43	117	Chicken Burrito	Mexican	12.95	$10 or more
3079	1363	2023-01-23	17:46:45	2023-01-23 17:46:45	127	Meat Lasagna	Italian	17.95	$10 or more
3080	1363	2023-01-23	17:46:45	2023-01-23 17:46:45	112	Salmon Roll	Asian	14.95	$10 or more
3081	1363	2023-01-23	17:46:45	2023-01-23 17:46:45	105	Mac & Cheese	American	7.00	Under $10
3082	1363	2023-01-23	17:46:45	2023-01-23 17:46:45	132	Eggplant Parmesan	Italian	16.95	$10 or more
3083	1364	2023-01-23	17:50:42	2023-01-23 17:50:42	101	Hamburger	American	12.95	$10 or more
3084	1364	2023-01-23	17:50:42	2023-01-23 17:50:42	107	Orange Chicken	Asian	16.50	$10 or more
3085	1364	2023-01-23	17:50:42	2023-01-23 17:50:42	110	Pork Ramen	Asian	17.95	$10 or more
3086	1365	2023-01-23	17:54:47	2023-01-23 17:54:47	105	Mac & Cheese	American	7.00	Under $10
3087	1366	2023-01-23	18:07:49	2023-01-23 18:07:49	113	Edamame	Asian	5.00	Under $10
3088	1366	2023-01-23	18:07:49	2023-01-23 18:07:49	119	Chicken Torta	Mexican	11.95	$10 or more
3089	1367	2023-01-23	18:09:22	2023-01-23 18:09:22	111	California Roll	Asian	11.95	$10 or more
3090	1367	2023-01-23	18:09:22	2023-01-23 18:09:22	118	Steak Burrito	Mexican	14.95	$10 or more
3091	1367	2023-01-23	18:09:22	2023-01-23 18:09:22	118	Steak Burrito	Mexican	14.95	$10 or more
3092	1367	2023-01-23	18:09:22	2023-01-23 18:09:22	120	Steak Torta	Mexican	13.95	$10 or more
3093	1368	2023-01-23	18:22:01	2023-01-23 18:22:01	101	Hamburger	American	12.95	$10 or more
3094	1368	2023-01-23	18:22:01	2023-01-23 18:22:01	106	French Fries	American	7.00	Under $10
3095	1369	2023-01-23	18:31:59	2023-01-23 18:31:59	124	Spaghetti	Italian	14.50	$10 or more
3096	1369	2023-01-23	18:31:59	2023-01-23 18:31:59	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
3097	1370	2023-01-23	18:45:57	2023-01-23 18:45:57	111	California Roll	Asian	11.95	$10 or more
3098	1370	2023-01-23	18:45:57	2023-01-23 18:45:57	111	California Roll	Asian	11.95	$10 or more
3099	1371	2023-01-23	18:54:00	2023-01-23 18:54:00	101	Hamburger	American	12.95	$10 or more
3100	1372	2023-01-23	18:57:10	2023-01-23 18:57:10	107	Orange Chicken	Asian	16.50	$10 or more
3101	1372	2023-01-23	18:57:10	2023-01-23 18:57:10	110	Pork Ramen	Asian	17.95	$10 or more
3102	1373	2023-01-23	19:00:30	2023-01-23 19:00:30	113	Edamame	Asian	5.00	Under $10
3103	1373	2023-01-23	19:00:30	2023-01-23 19:00:30	122	Chips & Salsa	Mexican	7.00	Under $10
3104	1374	2023-01-23	19:06:56	2023-01-23 19:06:56	109	Korean Beef Bowl	Asian	17.95	$10 or more
3105	1374	2023-01-23	19:06:56	2023-01-23 19:06:56	114	Potstickers	Asian	9.00	Under $10
3106	1375	2023-01-23	19:12:48	2023-01-23 19:12:48	101	Hamburger	American	12.95	$10 or more
3107	1375	2023-01-23	19:12:48	2023-01-23 19:12:48	101	Hamburger	American	12.95	$10 or more
3108	1375	2023-01-23	19:12:48	2023-01-23 19:12:48	107	Orange Chicken	Asian	16.50	$10 or more
3109	1376	2023-01-23	19:13:06	2023-01-23 19:13:06	119	Chicken Torta	Mexican	11.95	$10 or more
3110	1377	2023-01-23	19:19:20	2023-01-23 19:19:20	107	Orange Chicken	Asian	16.50	$10 or more
3111	1377	2023-01-23	19:19:20	2023-01-23 19:19:20	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
3112	1377	2023-01-23	19:19:20	2023-01-23 19:19:20	127	Meat Lasagna	Italian	17.95	$10 or more
3113	1377	2023-01-23	19:19:20	2023-01-23 19:19:20	128	Cheese Lasagna	Italian	15.50	$10 or more
3114	1378	2023-01-23	19:23:24	2023-01-23 19:23:24	101	Hamburger	American	12.95	$10 or more
3115	1378	2023-01-23	19:23:24	2023-01-23 19:23:24	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
3116	1379	2023-01-23	19:33:07	2023-01-23 19:33:07	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
3117	1379	2023-01-23	19:33:07	2023-01-23 19:33:07	119	Chicken Torta	Mexican	11.95	$10 or more
3118	1379	2023-01-23	19:33:07	2023-01-23 19:33:07	121	Cheese Quesadillas	Mexican	10.50	$10 or more
3119	1380	2023-01-23	19:51:21	2023-01-23 19:51:21	117	Chicken Burrito	Mexican	12.95	$10 or more
3120	1380	2023-01-23	19:51:21	2023-01-23 19:51:21	113	Edamame	Asian	5.00	Under $10
3121	1380	2023-01-23	19:51:21	2023-01-23 19:51:21	105	Mac & Cheese	American	7.00	Under $10
3122	1381	2023-01-23	20:08:54	2023-01-23 20:08:54	102	Cheeseburger	American	13.95	$10 or more
3123	1381	2023-01-23	20:08:54	2023-01-23 20:08:54	131	Chicken Parmesan	Italian	17.95	$10 or more
3124	1381	2023-01-23	20:08:54	2023-01-23 20:08:54	106	French Fries	American	7.00	Under $10
3125	1382	2023-01-23	20:11:35	2023-01-23 20:11:35	109	Korean Beef Bowl	Asian	17.95	$10 or more
3126	1382	2023-01-23	20:11:35	2023-01-23 20:11:35	129	Mushroom Ravioli	Italian	15.50	$10 or more
3127	1382	2023-01-23	20:11:35	2023-01-23 20:11:35	113	Edamame	Asian	5.00	Under $10
3128	1383	2023-01-23	20:24:59	2023-01-23 20:24:59	124	Spaghetti	Italian	14.50	$10 or more
3129	1384	2023-01-23	20:31:01	2023-01-23 20:31:01	108	Tofu Pad Thai	Asian	14.50	$10 or more
3130	1384	2023-01-23	20:31:01	2023-01-23 20:31:01	132	Eggplant Parmesan	Italian	16.95	$10 or more
3131	1385	2023-01-23	20:57:30	2023-01-23 20:57:30	104	Veggie Burger	American	10.50	$10 or more
3132	1385	2023-01-23	20:57:30	2023-01-23 20:57:30	112	Salmon Roll	Asian	14.95	$10 or more
3133	1386	2023-01-23	21:01:24	2023-01-23 21:01:24	101	Hamburger	American	12.95	$10 or more
3134	1386	2023-01-23	21:01:24	2023-01-23 21:01:24	110	Pork Ramen	Asian	17.95	$10 or more
3135	1387	2023-01-23	21:11:38	2023-01-23 21:11:38	111	California Roll	Asian	11.95	$10 or more
3136	1387	2023-01-23	21:11:38	2023-01-23 21:11:38	120	Steak Torta	Mexican	13.95	$10 or more
3137	1387	2023-01-23	21:11:38	2023-01-23 21:11:38	106	French Fries	American	7.00	Under $10
3138	1388	2023-01-23	22:04:12	2023-01-23 22:04:12	102	Cheeseburger	American	13.95	$10 or more
3139	1389	2023-01-23	22:05:37	2023-01-23 22:05:37	108	Tofu Pad Thai	Asian	14.50	$10 or more
3140	1390	2023-01-24	11:38:40	2023-01-24 11:38:40	106	French Fries	American	7.00	Under $10
3141	1391	2023-01-24	12:26:08	2023-01-24 12:26:08	117	Chicken Burrito	Mexican	12.95	$10 or more
3142	1391	2023-01-24	12:26:08	2023-01-24 12:26:08	121	Cheese Quesadillas	Mexican	10.50	$10 or more
3143	1391	2023-01-24	12:26:08	2023-01-24 12:26:08	123	Chips & Guacamole	Mexican	9.00	Under $10
3144	1391	2023-01-24	12:26:08	2023-01-24 12:26:08	123	Chips & Guacamole	Mexican	9.00	Under $10
3145	1392	2023-01-24	12:37:39	2023-01-24 12:37:39	126	Fettuccine Alfredo	Italian	14.50	$10 or more
3146	1392	2023-01-24	12:37:39	2023-01-24 12:37:39	111	California Roll	Asian	11.95	$10 or more
3147	1393	2023-01-24	12:43:03	2023-01-24 12:43:03	101	Hamburger	American	12.95	$10 or more
3148	1393	2023-01-24	12:43:03	2023-01-24 12:43:03	106	French Fries	American	7.00	Under $10
3149	1394	2023-01-24	13:25:55	2023-01-24 13:25:55	109	Korean Beef Bowl	Asian	17.95	$10 or more
3150	1395	2023-01-24	13:32:52	2023-01-24 13:32:52	106	French Fries	American	7.00	Under $10
3151	1396	2023-01-24	13:34:33	2023-01-24 13:34:33	104	Veggie Burger	American	10.50	$10 or more
3152	1397	2023-01-24	13:56:25	2023-01-24 13:56:25	124	Spaghetti	Italian	14.50	$10 or more
3153	1398	2023-01-24	14:04:36	2023-01-24 14:04:36	108	Tofu Pad Thai	Asian	14.50	$10 or more
3154	1398	2023-01-24	14:04:36	2023-01-24 14:04:36	109	Korean Beef Bowl	Asian	17.95	$10 or more
3155	1398	2023-01-24	14:04:36	2023-01-24 14:04:36	130	Shrimp Scampi	Italian	19.95	$10 or more
3156	1398	2023-01-24	14:04:36	2023-01-24 14:04:36	130	Shrimp Scampi	Italian	19.95	$10 or more
3157	1398	2023-01-24	14:04:36	2023-01-24 14:04:36	106	French Fries	American	7.00	Under $10
3158	1398	2023-01-24	14:04:36	2023-01-24 14:04:36	106	French Fries	American	7.00	Under $10
3159	1399	2023-01-24	14:07:38	2023-01-24 14:07:38	107	Orange Chicken	Asian	16.50	$10 or more
3160	1399	2023-01-24	14:07:38	2023-01-24 14:07:38	111	California Roll	Asian	11.95	$10 or more
3161	1399	2023-01-24	14:07:38	2023-01-24 14:07:38	119	Chicken Torta	Mexican	11.95	$10 or more
3162	1399	2023-01-24	14:07:38	2023-01-24 14:07:38	106	French Fries	American	7.00	Under $10
3163	1400	2023-01-24	14:08:26	2023-01-24 14:08:26	108	Tofu Pad Thai	Asian	14.50	$10 or more
3164	1401	2023-01-24	14:20:17	2023-01-24 14:20:17	106	French Fries	American	7.00	Under $10
3165	1402	2023-01-24	14:23:57	2023-01-24 14:23:57	108	Tofu Pad Thai	Asian	14.50	$10 or more
3166	1402	2023-01-24	14:23:57	2023-01-24 14:23:57	109	Korean Beef Bowl	Asian	17.95	$10 or more
3167	1402	2023-01-24	14:23:57	2023-01-24 14:23:57	121	Cheese Quesadillas	Mexican	10.50	$10 or more
3168	1403	2023-01-24	14:44:46	2023-01-24 14:44:46	129	Mushroom Ravioli	Italian	15.50	$10 or more
3169	1404	2023-01-24	14:59:38	2023-01-24 14:59:38	126	Fettuccine Alfredo	Italian	14.50	$10 or more
3170	1404	2023-01-24	14:59:38	2023-01-24 14:59:38	118	Steak Burrito	Mexican	14.95	$10 or more
3171	1405	2023-01-24	15:00:13	2023-01-24 15:00:13	101	Hamburger	American	12.95	$10 or more
3172	1405	2023-01-24	15:00:13	2023-01-24 15:00:13	102	Cheeseburger	American	13.95	$10 or more
3173	1405	2023-01-24	15:00:13	2023-01-24 15:00:13	120	Steak Torta	Mexican	13.95	$10 or more
3174	1406	2023-01-24	15:08:57	2023-01-24 15:08:57	108	Tofu Pad Thai	Asian	14.50	$10 or more
3175	1407	2023-01-24	15:17:06	2023-01-24 15:17:06	129	Mushroom Ravioli	Italian	15.50	$10 or more
3176	1408	2023-01-24	16:05:14	2023-01-24 16:05:14	112	Salmon Roll	Asian	14.95	$10 or more
3177	1408	2023-01-24	16:05:14	2023-01-24 16:05:14	123	Chips & Guacamole	Mexican	9.00	Under $10
3178	1409	2023-01-24	16:06:10	2023-01-24 16:06:10	119	Chicken Torta	Mexican	11.95	$10 or more
3179	1410	2023-01-24	16:17:38	2023-01-24 16:17:38	107	Orange Chicken	Asian	16.50	$10 or more
3180	1410	2023-01-24	16:17:38	2023-01-24 16:17:38	127	Meat Lasagna	Italian	17.95	$10 or more
3181	1410	2023-01-24	16:17:38	2023-01-24 16:17:38	120	Steak Torta	Mexican	13.95	$10 or more
3182	1411	2023-01-24	16:36:53	2023-01-24 16:36:53	113	Edamame	Asian	5.00	Under $10
3183	1411	2023-01-24	16:36:53	2023-01-24 16:36:53	130	Shrimp Scampi	Italian	19.95	$10 or more
3184	1411	2023-01-24	16:36:53	2023-01-24 16:36:53	123	Chips & Guacamole	Mexican	9.00	Under $10
3185	1412	2023-01-24	16:39:31	2023-01-24 16:39:31	124	Spaghetti	Italian	14.50	$10 or more
3186	1412	2023-01-24	16:39:31	2023-01-24 16:39:31	131	Chicken Parmesan	Italian	17.95	$10 or more
3187	1413	2023-01-24	16:48:03	2023-01-24 16:48:03	109	Korean Beef Bowl	Asian	17.95	$10 or more
3188	1413	2023-01-24	16:48:03	2023-01-24 16:48:03	117	Chicken Burrito	Mexican	12.95	$10 or more
3189	1413	2023-01-24	16:48:03	2023-01-24 16:48:03	119	Chicken Torta	Mexican	11.95	$10 or more
3190	1413	2023-01-24	16:48:03	2023-01-24 16:48:03	120	Steak Torta	Mexican	13.95	$10 or more
3191	1414	2023-01-24	16:49:15	2023-01-24 16:49:15	120	Steak Torta	Mexican	13.95	$10 or more
3192	1415	2023-01-24	17:04:22	2023-01-24 17:04:22	129	Mushroom Ravioli	Italian	15.50	$10 or more
3193	1416	2023-01-24	17:18:39	2023-01-24 17:18:39	102	Cheeseburger	American	13.95	$10 or more
3194	1416	2023-01-24	17:18:39	2023-01-24 17:18:39	118	Steak Burrito	Mexican	14.95	$10 or more
3195	1416	2023-01-24	17:18:39	2023-01-24 17:18:39	119	Chicken Torta	Mexican	11.95	$10 or more
3196	1416	2023-01-24	17:18:39	2023-01-24 17:18:39	121	Cheese Quesadillas	Mexican	10.50	$10 or more
3197	1417	2023-01-24	17:31:05	2023-01-24 17:31:05	110	Pork Ramen	Asian	17.95	$10 or more
3198	1417	2023-01-24	17:31:05	2023-01-24 17:31:05	117	Chicken Burrito	Mexican	12.95	$10 or more
3199	1417	2023-01-24	17:31:05	2023-01-24 17:31:05	129	Mushroom Ravioli	Italian	15.50	$10 or more
3200	1417	2023-01-24	17:31:05	2023-01-24 17:31:05	111	California Roll	Asian	11.95	$10 or more
3201	1418	2023-01-24	17:50:34	2023-01-24 17:50:34	120	Steak Torta	Mexican	13.95	$10 or more
3202	1419	2023-01-24	18:07:48	2023-01-24 18:07:48	111	California Roll	Asian	11.95	$10 or more
3203	1419	2023-01-24	18:07:48	2023-01-24 18:07:48	132	Eggplant Parmesan	Italian	16.95	$10 or more
3204	1420	2023-01-24	18:10:44	2023-01-24 18:10:44	115	Chicken Tacos	Mexican	11.95	$10 or more
3205	1420	2023-01-24	18:10:44	2023-01-24 18:10:44	116	Steak Tacos	Mexican	13.95	$10 or more
3206	1420	2023-01-24	18:10:44	2023-01-24 18:10:44	130	Shrimp Scampi	Italian	19.95	$10 or more
3207	1421	2023-01-24	18:17:01	2023-01-24 18:17:01	122	Chips & Salsa	Mexican	7.00	Under $10
3208	1422	2023-01-24	18:26:42	2023-01-24 18:26:42	129	Mushroom Ravioli	Italian	15.50	$10 or more
3209	1422	2023-01-24	18:26:42	2023-01-24 18:26:42	106	French Fries	American	7.00	Under $10
3210	1423	2023-01-24	18:32:23	2023-01-24 18:32:23	107	Orange Chicken	Asian	16.50	$10 or more
3211	1423	2023-01-24	18:32:23	2023-01-24 18:32:23	108	Tofu Pad Thai	Asian	14.50	$10 or more
3212	1423	2023-01-24	18:32:23	2023-01-24 18:32:23	119	Chicken Torta	Mexican	11.95	$10 or more
3213	1424	2023-01-24	18:43:24	2023-01-24 18:43:24	118	Steak Burrito	Mexican	14.95	$10 or more
3214	1424	2023-01-24	18:43:24	2023-01-24 18:43:24	132	Eggplant Parmesan	Italian	16.95	$10 or more
3215	1425	2023-01-24	18:50:51	2023-01-24 18:50:51	102	Cheeseburger	American	13.95	$10 or more
3216	1425	2023-01-24	18:50:51	2023-01-24 18:50:51	128	Cheese Lasagna	Italian	15.50	$10 or more
3217	1425	2023-01-24	18:50:51	2023-01-24 18:50:51	106	French Fries	American	7.00	Under $10
3218	1426	2023-01-24	19:06:06	2023-01-24 19:06:06	118	Steak Burrito	Mexican	14.95	$10 or more
3219	1427	2023-01-24	19:26:06	2023-01-24 19:26:06	124	Spaghetti	Italian	14.50	$10 or more
3220	1427	2023-01-24	19:26:06	2023-01-24 19:26:06	117	Chicken Burrito	Mexican	12.95	$10 or more
3221	1427	2023-01-24	19:26:06	2023-01-24 19:26:06	119	Chicken Torta	Mexican	11.95	$10 or more
3222	1428	2023-01-24	19:33:57	2023-01-24 19:33:57	104	Veggie Burger	American	10.50	$10 or more
3223	1428	2023-01-24	19:33:57	2023-01-24 19:33:57	132	Eggplant Parmesan	Italian	16.95	$10 or more
3224	1429	2023-01-24	19:36:22	2023-01-24 19:36:22	108	Tofu Pad Thai	Asian	14.50	$10 or more
3225	1429	2023-01-24	19:36:22	2023-01-24 19:36:22	124	Spaghetti	Italian	14.50	$10 or more
3226	1429	2023-01-24	19:36:22	2023-01-24 19:36:22	112	Salmon Roll	Asian	14.95	$10 or more
3227	1429	2023-01-24	19:36:22	2023-01-24 19:36:22	118	Steak Burrito	Mexican	14.95	$10 or more
3228	1430	2023-01-24	19:39:56	2023-01-24 19:39:56	102	Cheeseburger	American	13.95	$10 or more
3229	1430	2023-01-24	19:39:56	2023-01-24 19:39:56	127	Meat Lasagna	Italian	17.95	$10 or more
3231	1431	2023-01-24	19:40:03	2023-01-24 19:40:03	129	Mushroom Ravioli	Italian	15.50	$10 or more
3232	1432	2023-01-24	19:41:52	2023-01-24 19:41:52	102	Cheeseburger	American	13.95	$10 or more
3233	1432	2023-01-24	19:41:52	2023-01-24 19:41:52	117	Chicken Burrito	Mexican	12.95	$10 or more
3234	1432	2023-01-24	19:41:52	2023-01-24 19:41:52	127	Meat Lasagna	Italian	17.95	$10 or more
3235	1433	2023-01-24	19:43:23	2023-01-24 19:43:23	110	Pork Ramen	Asian	17.95	$10 or more
3236	1433	2023-01-24	19:43:23	2023-01-24 19:43:23	119	Chicken Torta	Mexican	11.95	$10 or more
3237	1434	2023-01-24	19:43:40	2023-01-24 19:43:40	115	Chicken Tacos	Mexican	11.95	$10 or more
3238	1434	2023-01-24	19:43:40	2023-01-24 19:43:40	129	Mushroom Ravioli	Italian	15.50	$10 or more
3239	1435	2023-01-24	19:44:56	2023-01-24 19:44:56	117	Chicken Burrito	Mexican	12.95	$10 or more
3240	1435	2023-01-24	19:44:56	2023-01-24 19:44:56	119	Chicken Torta	Mexican	11.95	$10 or more
3241	1435	2023-01-24	19:44:56	2023-01-24 19:44:56	120	Steak Torta	Mexican	13.95	$10 or more
3242	1435	2023-01-24	19:44:56	2023-01-24 19:44:56	114	Potstickers	Asian	9.00	Under $10
3243	1436	2023-01-24	19:46:06	2023-01-24 19:46:06	126	Fettuccine Alfredo	Italian	14.50	$10 or more
3244	1436	2023-01-24	19:46:06	2023-01-24 19:46:06	130	Shrimp Scampi	Italian	19.95	$10 or more
3245	1436	2023-01-24	19:46:06	2023-01-24 19:46:06	114	Potstickers	Asian	9.00	Under $10
3246	1437	2023-01-24	19:47:50	2023-01-24 19:47:50	101	Hamburger	American	12.95	$10 or more
3247	1438	2023-01-24	19:54:07	2023-01-24 19:54:07	126	Fettuccine Alfredo	Italian	14.50	$10 or more
3248	1438	2023-01-24	19:54:07	2023-01-24 19:54:07	117	Chicken Burrito	Mexican	12.95	$10 or more
3249	1439	2023-01-24	19:56:32	2023-01-24 19:56:32	118	Steak Burrito	Mexican	14.95	$10 or more
3250	1439	2023-01-24	19:56:32	2023-01-24 19:56:32	132	Eggplant Parmesan	Italian	16.95	$10 or more
3251	1440	2023-01-24	19:56:33	2023-01-24 19:56:33	108	Tofu Pad Thai	Asian	14.50	$10 or more
3252	1441	2023-01-24	20:13:00	2023-01-24 20:13:00	117	Chicken Burrito	Mexican	12.95	$10 or more
3253	1441	2023-01-24	20:13:00	2023-01-24 20:13:00	105	Mac & Cheese	American	7.00	Under $10
3254	1442	2023-01-24	20:21:20	2023-01-24 20:21:20	103	Hot Dog	American	9.00	Under $10
3255	1442	2023-01-24	20:21:20	2023-01-24 20:21:20	131	Chicken Parmesan	Italian	17.95	$10 or more
3256	1442	2023-01-24	20:21:20	2023-01-24 20:21:20	131	Chicken Parmesan	Italian	17.95	$10 or more
3257	1442	2023-01-24	20:21:20	2023-01-24 20:21:20	132	Eggplant Parmesan	Italian	16.95	$10 or more
3258	1443	2023-01-24	20:23:34	2023-01-24 20:23:34	108	Tofu Pad Thai	Asian	14.50	$10 or more
3259	1443	2023-01-24	20:23:34	2023-01-24 20:23:34	113	Edamame	Asian	5.00	Under $10
3260	1444	2023-01-24	20:29:10	2023-01-24 20:29:10	110	Pork Ramen	Asian	17.95	$10 or more
3261	1445	2023-01-24	20:29:40	2023-01-24 20:29:40	107	Orange Chicken	Asian	16.50	$10 or more
3262	1445	2023-01-24	20:29:40	2023-01-24 20:29:40	116	Steak Tacos	Mexican	13.95	$10 or more
3263	1445	2023-01-24	20:29:40	2023-01-24 20:29:40	102	Cheeseburger	American	13.95	$10 or more
3264	1445	2023-01-24	20:29:40	2023-01-24 20:29:40	106	French Fries	American	7.00	Under $10
3265	1446	2023-01-24	20:40:47	2023-01-24 20:40:47	103	Hot Dog	American	9.00	Under $10
3266	1446	2023-01-24	20:40:47	2023-01-24 20:40:47	111	California Roll	Asian	11.95	$10 or more
3267	1447	2023-01-24	20:41:28	2023-01-24 20:41:28	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
3268	1447	2023-01-24	20:41:28	2023-01-24 20:41:28	119	Chicken Torta	Mexican	11.95	$10 or more
3269	1448	2023-01-24	20:59:29	2023-01-24 20:59:29	117	Chicken Burrito	Mexican	12.95	$10 or more
3270	1449	2023-01-24	21:12:27	2023-01-24 21:12:27	105	Mac & Cheese	American	7.00	Under $10
3271	1449	2023-01-24	21:12:27	2023-01-24 21:12:27	122	Chips & Salsa	Mexican	7.00	Under $10
3272	1450	2023-01-24	21:23:08	2023-01-24 21:23:08	101	Hamburger	American	12.95	$10 or more
3273	1450	2023-01-24	21:23:08	2023-01-24 21:23:08	101	Hamburger	American	12.95	$10 or more
3274	1450	2023-01-24	21:23:08	2023-01-24 21:23:08	124	Spaghetti	Italian	14.50	$10 or more
3275	1450	2023-01-24	21:23:08	2023-01-24 21:23:08	113	Edamame	Asian	5.00	Under $10
3276	1451	2023-01-24	21:23:59	2023-01-24 21:23:59	124	Spaghetti	Italian	14.50	$10 or more
3277	1451	2023-01-24	21:23:59	2023-01-24 21:23:59	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
3278	1451	2023-01-24	21:23:59	2023-01-24 21:23:59	109	Korean Beef Bowl	Asian	17.95	$10 or more
3279	1451	2023-01-24	21:23:59	2023-01-24 21:23:59	112	Salmon Roll	Asian	14.95	$10 or more
3280	1452	2023-01-24	22:32:11	2023-01-24 22:32:11	128	Cheese Lasagna	Italian	15.50	$10 or more
3281	1452	2023-01-24	22:32:11	2023-01-24 22:32:11	119	Chicken Torta	Mexican	11.95	$10 or more
3282	1453	2023-01-25	12:24:36	2023-01-25 12:24:36	116	Steak Tacos	Mexican	13.95	$10 or more
3283	1453	2023-01-25	12:24:36	2023-01-25 12:24:36	121	Cheese Quesadillas	Mexican	10.50	$10 or more
3284	1453	2023-01-25	12:24:36	2023-01-25 12:24:36	105	Mac & Cheese	American	7.00	Under $10
3285	1453	2023-01-25	12:24:36	2023-01-25 12:24:36	106	French Fries	American	7.00	Under $10
3286	1454	2023-01-25	12:27:51	2023-01-25 12:27:51	109	Korean Beef Bowl	Asian	17.95	$10 or more
3287	1454	2023-01-25	12:27:51	2023-01-25 12:27:51	114	Potstickers	Asian	9.00	Under $10
3288	1455	2023-01-25	13:30:03	2023-01-25 13:30:03	109	Korean Beef Bowl	Asian	17.95	$10 or more
3289	1456	2023-01-25	13:35:14	2023-01-25 13:35:14	101	Hamburger	American	12.95	$10 or more
3290	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	101	Hamburger	American	12.95	$10 or more
3291	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	107	Orange Chicken	Asian	16.50	$10 or more
3292	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	115	Chicken Tacos	Mexican	11.95	$10 or more
3293	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	108	Tofu Pad Thai	Asian	14.50	$10 or more
3294	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	124	Spaghetti	Italian	14.50	$10 or more
3295	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	112	Salmon Roll	Asian	14.95	$10 or more
3296	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	105	Mac & Cheese	American	7.00	Under $10
3297	1457	2023-01-25	13:35:53	2023-01-25 13:35:53	122	Chips & Salsa	Mexican	7.00	Under $10
